      121       21       45
   1.00000
  30.00000  32.40249  34.58808  36.39499  37.75296  38.66894  39.19878
  39.41976  39.41098  39.24238  38.97038  38.63760  38.27465  37.90252
  37.53502  37.18071  36.84449  36.52878  36.23434  35.96090  35.70757
  35.47308  35.25604  35.05499  34.86850  34.69524  34.53395  34.38347
  34.24277  34.11090  33.98701  33.87034  33.76023  33.65605  33.55727
  33.46341  33.37403  33.28874  33.20721  33.12911  33.05417  32.98213
  32.91278  32.84591  32.78132  32.71886  32.65838  32.59973  32.54279
  32.48744  32.43358  32.38112  32.32996  32.28002  32.23123  32.18352
  32.13683  32.09109  32.04625  32.00225  31.95907  31.91663  31.87492
  31.83388  31.79348  31.75368  31.71447  31.67580  31.63764  31.59998
  31.56278  31.52603  31.48970  31.45377  31.41823  31.38305  31.34821
  31.31371  31.27952  31.24563  31.21204  31.17871  31.14565  31.11284
  31.08026  31.04792  31.01579  30.98387  30.95215  30.92062  30.88927
  30.85810  30.82709  30.79624  30.76554  30.73498  30.70456  30.67427
  30.64411  30.61406  30.58412  30.55428  30.52454  30.49490  30.46535
  30.43587  30.40647  30.37715  30.34789  30.31868  30.28954  30.26044
  30.23139  30.20238  30.17340  30.14446  30.11553  30.08663  30.05774
  30.02887  30.00000  30.00000  32.55229  34.84842  36.71143  38.07632
  38.96598  39.45281  39.62634  39.57294  39.36598  39.06284  38.70576
  38.32435  37.93849  37.56089  37.19924  36.85772  36.53820  36.24103
  35.96565  35.71092  35.47545  35.25770  35.05615  34.86931  34.69579
  34.53432  34.38371  34.24291  34.11097  33.98703  33.87033  33.76018
  33.65599  33.55719  33.46332  33.37393  33.28864  33.20710  33.12900
  33.05406  32.98202  32.91267  32.84580  32.78121  32.71875  32.65827
  32.59962  32.54268  32.48733  32.43348  32.38101  32.32986  32.27992
  32.23113  32.18343  32.13673  32.09099  32.04616  32.00217  31.95898
  31.91655  31.87484  31.83380  31.79340  31.75361  31.71440  31.67573
  31.63757  31.59991  31.56272  31.52597  31.48964  31.45372  31.41817
  31.38299  31.34816  31.31366  31.27947  31.24559  31.21199  31.17867
  31.14561  31.11279  31.08022  31.04788  31.01575  30.98383  30.95212
  30.92059  30.88924  30.85807  30.82706  30.79621  30.76551  30.73496
  30.70454  30.67425  30.64408  30.61404  30.58410  30.55426  30.52453
  30.49489  30.46533  30.43586  30.40646  30.37714  30.34788  30.31868
  30.28953  30.26044  30.23139  30.20238  30.17340  30.14445  30.11553
  30.08663  30.05774  30.02887  30.00000  30.00000  33.04304  35.69267
  37.72008  39.08735  39.87741  40.21904  40.24024  40.04827  39.72503
  39.32926  38.90093  38.46607  38.04079  37.63445  37.25200  36.89551
  36.56525  36.26039  35.97950  35.72084  35.48255  35.26279  35.05980
  34.87193  34.69768  34.53568  34.38469  34.24362  34.11149  33.98742
  33.87062  33.76040  33.65616  33.55733  33.46343  33.37402  33.28872
  33.20717  33.12906  33.05411  32.98208  32.91272  32.84584  32.78126
  32.71880  32.65831  32.59966  32.54272  32.48737  32.43351  32.38105
  32.32989  32.27995  32.23117  32.18346  32.13676  32.09102  32.04618
  32.00220  31.95901  31.91658  31.87486  31.83382  31.79342  31.75363
  31.71442  31.67574  31.63759  31.59993  31.56274  31.52599  31.48966
  31.45373  31.41819  31.38301  31.34817  31.31367  31.27948  31.24560
  31.21200  31.17868  31.14561  31.11280  31.08023  31.04789  31.01576
  30.98384  30.95212  30.92060  30.88925  30.85808  30.82707  30.79622
  30.76552  30.73496  30.70454  30.67426  30.64409  30.61404  30.58410
  30.55427  30.52453  30.49489  30.46534  30.43586  30.40647  30.37714
  30.34788  30.31868  30.28953  30.26044  30.23139  30.20238  30.17340
  30.14445  30.11553  30.08663  30.05775  30.02887  30.00000  30.00000
  34.05745  37.38447  39.66834  40.96910  41.51642  41.55624  41.28523
  40.84132  40.31470  39.76140  39.21447  38.69201  38.20289  37.75045
  37.33489  36.95469  36.60750  36.29055  36.00104  35.73623  35.49355
  35.27066  35.06543  34.87596  34.70057  34.53774  34.38617  34.24469
  34.11225  33.98796  33.87101  33.76068  33.65636  33.55747  33.46353
  33.37410  33.28877  33.20721  33.12909  33.05413  32.98209  32.91273
  32.84585  32.78126  32.71880  32.65831  32.59966  32.54272  32.48737
  32.43352  32.38105  32.32989  32.27996  32.23117  32.18346  32.13677
  32.09103  32.04619  32.00220  31.95901  31.91658  31.87486  31.83383
  31.79343  31.75364  31.71442  31.67575  31.63760  31.59994  31.56274
  31.52599  31.48966  31.45374  31.41819  31.38301  31.34818  31.31368
  31.27949  31.24561  31.21201  31.17868  31.14562  31.11281  31.08024
  31.04789  31.01577  30.98385  30.95213  30.92060  30.88926  30.85808
  30.82708  30.79623  30.76553  30.73497  30.70455  30.67426  30.64409
  30.61405  30.58411  30.55427  30.52454  30.49489  30.46534  30.43587
  30.40647  30.37714  30.34788  30.31868  30.28954  30.26044  30.23139
  30.20238  30.17340  30.14446  30.11554  30.08663  30.05775  30.02887
  30.00000  30.00000  36.03687  40.50029  43.04546  44.04959  44.06449
  43.54416  42.78217  41.94416  41.11591  40.33817  39.62719  38.98627
  38.41229  37.89934  37.44076  37.03001  36.66111  36.32874  36.02827
  35.75566  35.50743  35.28058  35.07253  34.88105  34.70421  34.54036
  34.38805  34.24604  34.11322  33.98866  33.87151  33.76105  33.65662
  33.55766  33.46367  33.37420  33.28885  33.20726  33.12913  33.05417
  32.98211  32.91275  32.84587  32.78128  32.71881  32.65832  32.59967
  32.54273  32.48738  32.43353  32.38106  32.32990  32.27997  32.23118
  32.18347  32.13677  32.09104  32.04620  32.00221  31.95902  31.91659
  31.87487  31.83384  31.79344  31.75365  31.71443  31.67576  31.63761
  31.59995  31.56275  31.52600  31.48967  31.45375  31.41820  31.38302
  31.34819  31.31369  31.27950  31.24561  31.21202  31.17869  31.14563
  31.11282  31.08025  31.04790  31.01578  30.98386  30.95214  30.92061
  30.88926  30.85809  30.82708  30.79623  30.76553  30.73498  30.70456
  30.67427  30.64410  30.61405  30.58411  30.55428  30.52454  30.49490
  30.46534  30.43587  30.40647  30.37715  30.34789  30.31869  30.28954
  30.26044  30.23139  30.20238  30.17341  30.14446  30.11554  30.08663
  30.05775  30.02887  30.00000  30.00000  40.12008  46.27957  48.73139
  48.82975  47.75433  46.25935  44.73056  43.32559  42.09019  41.02385
  40.10951  39.32571  38.65145  38.06813  37.56010  37.11453  36.72108
  36.37137  36.05861  35.77728  35.52286  35.29161  35.08041  34.88669
  34.70825  34.54326  34.39013  34.24753  34.11430  33.98943  33.87207
  33.76145  33.65691  33.55788  33.46383  33.37431  33.28893  33.20733
  33.12918  33.05420  32.98214  32.91277  32.84588  32.78129  32.71883
  32.65834  32.59968  32.54274  32.48739  32.43354  32.38107  32.32991
  32.27997  32.23119  32.18348  32.13678  32.09105  32.04621  32.00222
  31.95903  31.91660  31.87488  31.83384  31.79345  31.75366  31.71444
  31.67577  31.63762  31.59996  31.56276  31.52601  31.48968  31.45376
