      121       21       45
   1.00000
  30.00000  32.41154  34.60232  36.41395  37.77621  38.69612  39.22994
  39.45532  39.45145  39.28818  39.02174  38.69466  38.33746  37.97112
  37.60937  37.26075  36.93011  36.61985  36.33072  36.06243  35.81411
  35.58450  35.37222  35.17581  34.99387  34.82506  34.66811  34.52188
  34.38533  34.25751  34.13758  34.02477  33.91839  33.81785  33.72260
  33.63214  33.54605  33.46394  33.38545  33.31027  33.23812  33.16876
  33.10194  33.03747  32.97515  32.91482  32.85633  32.79954  32.74432
  32.69055  32.63812  32.58695  32.53694  32.48801  32.44009  32.39310
  32.34698  32.30167  32.25711  32.21326  32.17007  32.12749  32.08548
  32.04400  32.00302  31.96251  31.92243  31.88275  31.84345  31.80450
  31.76589  31.72757  31.68955  31.65179  31.61428  31.57700  31.53994
  31.50308  31.46640  31.42991  31.39358  31.35740  31.32136  31.28545
  31.24967  31.21401  31.17845  31.14299  31.10762  31.07234  31.03714
  31.00202  30.96696  30.93197  30.89704  30.86216  30.82734  30.79257
  30.75784  30.72315  30.68850  30.65388  30.61930  30.58474  30.55022
  30.51572  30.48124  30.44678  30.41234  30.37792  30.34352  30.30913
  30.27475  30.24038  30.20603  30.17168  30.13733  30.10300  30.06866
  30.03433  30.00000  30.00000  32.55831  34.85850  36.72575  38.09486
  38.98853  39.47945  39.65759  39.60952  39.40845  39.11151  38.76073
  38.38561  38.00596  37.63446  37.27876  36.94302  36.62908  36.33731
  36.06715  35.81748  35.58691  35.37394  35.17705  34.99476  34.82569
  34.66856  34.52221  34.38557  34.25768  34.13770  34.02485  33.91846
  33.81790  33.72263  33.63217  33.54607  33.46395  33.38546  33.31028
  33.23813  33.16876  33.10194  33.03747  32.97515  32.91483  32.85633
  32.79954  32.74432  32.69055  32.63812  32.58695  32.53694  32.48801
  32.44009  32.39310  32.34698  32.30167  32.25711  32.21326  32.17007
  32.12749  32.08548  32.04400  32.00302  31.96251  31.92243  31.88275
  31.84345  31.80450  31.76589  31.72757  31.68955  31.65179  31.61428
  31.57700  31.53994  31.50308  31.46640  31.42991  31.39358  31.35740
  31.32136  31.28545  31.24967  31.21401  31.17845  31.14299  31.10762
  31.07234  31.03714  31.00202  30.96696  30.93197  30.89704  30.86216
  30.82734  30.79257  30.75784  30.72315  30.68850  30.65388  30.61930
  30.58474  30.55022  30.51572  30.48124  30.44678  30.41234  30.37792
  30.34352  30.30913  30.27475  30.24038  30.20603  30.17168  30.13733
  30.10300  30.06866  30.03433  30.00000  30.00000  33.04816  35.70107
  37.73295  39.10564  39.90070  40.24657  40.27198  40.08486  39.76725
  39.37761  38.95562  38.52708  38.10803  37.70780  37.33131  36.98061
  36.65595  36.35651  36.08087  35.82728  35.59392  35.37896  35.18064
  34.99733  34.82753  34.66989  34.52316  34.38625  34.25817  34.13805
  34.02511  33.91864  33.81803  33.72272  33.63223  33.54612  33.46398
  33.38548  33.31030  33.23814  33.16877  33.10195  33.03747  32.97516
  32.91483  32.85634  32.79954  32.74432  32.69055  32.63812  32.58695
  32.53694  32.48801  32.44009  32.39310  32.34698  32.30167  32.25711
  32.21326  32.17007  32.12749  32.08548  32.04400  32.00302  31.96251
  31.92243  31.88275  31.84345  31.80450  31.76589  31.72757  31.68955
  31.65179  31.61428  31.57700  31.53994  31.50308  31.46640  31.42991
  31.39358  31.35740  31.32136  31.28545  31.24967  31.21401  31.17845
  31.14299  31.10762  31.07234  31.03714  31.00202  30.96696  30.93197
  30.89704  30.86216  30.82734  30.79257  30.75784  30.72315  30.68850
  30.65388  30.61930  30.58474  30.55022  30.51572  30.48124  30.44678
  30.41234  30.37792  30.34352  30.30913  30.27475  30.24038  30.20603
  30.17168  30.13733  30.10300  30.06866  30.03433  30.00000  30.00000
  34.06268  37.39029  39.67623  40.98369  41.53890  41.58463  41.31789
  40.87822  40.35672  39.80936  39.26876  38.75270  38.26987  37.82357
  37.41399  37.03960  36.69803  36.38654  36.10230  35.84259  35.60486
  35.38678  35.18624  35.00134  34.83041  34.67195  34.52464  34.38731
  34.25894  34.13860  34.02550  33.91892  33.81823  33.72287  33.63234
  33.54619  33.46404  33.38552  33.31032  33.23816  33.16879  33.10196
  33.03748  32.97516  32.91483  32.85634  32.79954  32.74432  32.69055
  32.63813  32.58695  32.53694  32.48801  32.44009  32.39310  32.34698
  32.30167  32.25711  32.21326  32.17007  32.12749  32.08548  32.04400
  32.00302  31.96251  31.92243  31.88275  31.84345  31.80450  31.76589
  31.72757  31.68955  31.65179  31.61428  31.57700  31.53994  31.50308
  31.46640  31.42991  31.39358  31.35740  31.32136  31.28545  31.24967
  31.21401  31.17845  31.14299  31.10762  31.07234  31.03714  31.00202
  30.96696  30.93197  30.89704  30.86216  30.82734  30.79257  30.75784
  30.72315  30.68850  30.65388  30.61930  30.58474  30.55022  30.51572
  30.48124  30.44678  30.41234  30.37792  30.34352  30.30913  30.27475
  30.24038  30.20603  30.17168  30.13733  30.10300  30.06866  30.03433
  30.00000  30.00000  36.05094  40.51477  43.04946  44.05452  44.08072
  43.57110  42.81546  41.98165  41.15792  40.38575  39.68103  39.04657
  38.47896  37.97221  37.51964  37.11473  36.75148  36.42459  36.12942
  35.86193  35.61867  35.39665  35.19330  35.00640  34.83403  34.67455
  34.52650  34.38865  34.25990  34.13929  34.02600  33.91928  33.81849
  33.72306  33.63247  33.54629  33.46411  33.38557  33.31036  33.23819
  33.16880  33.10197  33.03749  32.97517  32.91484  32.85634  32.79955
  32.74432  32.69055  32.63813  32.58695  32.53694  32.48801  32.44009
  32.39310  32.34698  32.30167  32.25711  32.21326  32.17007  32.12749
  32.08548  32.04400  32.00302  31.96251  31.92243  31.88275  31.84345
  31.80450  31.76589  31.72757  31.68955  31.65179  31.61428  31.57700
  31.53994  31.50308  31.46640  31.42991  31.39358  31.35740  31.32136
  31.28545  31.24967  31.21401  31.17845  31.14299  31.10762  31.07234
  31.03714  31.00202  30.96696  30.93197  30.89704  30.86216  30.82734
  30.79257  30.75784  30.72315  30.68850  30.65388  30.61930  30.58474
  30.55022  30.51572  30.48124  30.44678  30.41234  30.37792  30.34352
  30.30913  30.27475  30.24038  30.20603  30.17168  30.13733  30.10300
  30.06866  30.03433  30.00000  30.00000  40.13427  46.34208  48.76410
  48.83029  47.75806  46.27968  44.76267  43.36357  42.13244  41.07117
  40.16290  39.38557  38.71777  38.14071  37.63874  37.19905  36.81129
  36.46708  36.15964  35.88346  35.63403  35.40762  35.20114  35.01201
  34.83805  34.67743  34.52857  34.39014  34.26097  34.14006  34.02655
  33.91968  33.81878  33.72326  33.63262  33.54640  33.46419  33.38563
  33.31040  33.23822  33.16883  33.10199  33.03750  32.97518  32.91484
  32.85635  32.79955  32.74432  32.69055  32.63813  32.58696  32.53695
  32.48801  32.44009  32.39310  32.34698  32.30167  32.25711  32.21326
  32.17007  32.12749  32.08548  32.04400  32.00302  31.96251  31.92243
  31.88275  31.84345  31.80450  31.76589  31.72757  31.68955  31.65179
  31.61428  31.57700  31.53994  31.50308  31.46640  31.42991  31.39358
  31.35740  31.32136  31.28545  31.24967  31.21401  31.17845  31.14299
  31.10762  31.07234  31.03714  31.00202  30.96696  30.93197  30.89704
  30.86216  30.82734  30.79257  30.75784  30.72315  30.68850  30.65388
  30.61930  30.58474  30.55022  30.51572  30.48124  30.44678  30.41234
  30.37792  30.34352  30.30913  30.27475  30.24038  30.20603  30.17168
  30.13733  30.10300  30.06866  30.03433  30.00000  30.00000  49.36589
  57.62276  58.39318  55.99835  52.78507  49.71843  47.09633  44.94780
  43.21237  41.81146  40.67334  39.73948  38.96437  38.31330  37.75998
  37.28451  36.87169  36.50987  36.19003  35.90508  35.64943  35.41861
  35.20899  35.01763  34.84208  34.68031  34.53064  34.39162  34.26203
  34.14083  34.02710  33.92008  33.81906  33.72347  33.63277  33.54651
  33.46426  33.38568  33.31044  33.23825  33.16885  33.10200  33.03751
  32.97518  32.91485  32.85635  32.79955  32.74433  32.69055  32.63813
  32.58696  32.53695  32.48802  32.44009  32.39310  32.34698  32.30167
  32.25711  32.21326  32.17007  32.12749  32.08548  32.04400  32.00302
  31.96251  31.92243  31.88275  31.84345  31.80450  31.76589  31.72757
  31.68955  31.65179  31.61428  31.57700  31.53994  31.50308  31.46640
  31.42991  31.39358  31.35740  31.32136  31.28545  31.24967  31.21401
  31.17845  31.14299  31.10762  31.07234  31.03714  31.00202  30.96696
  30.93197  30.89704  30.86216  30.82734  30.79257  30.75784  30.72315
