       41       21       45
   1.00000
 300.00000 290.65308 281.32391 272.03015 262.78921 253.61817 244.53364
 235.55171 226.68780 217.95661 209.37201 200.94697 192.69351 184.62267
 176.74440 169.06763 161.60016 154.34877 147.31915 140.51603 133.94321
 127.60369 121.49983 115.63357 110.00670 104.62135  99.48050  94.58888
  89.95424  85.58933  81.51501  77.76559  74.39827  71.51123  69.28165
  68.05539  68.59079  72.83238  86.75391 132.14365 300.00000 300.00000
 290.65308 281.32391 272.03016 262.78921 253.61817 244.53364 235.55171
 226.68780 217.95661 209.37201 200.94697 192.69351 184.62267 176.74440
 169.06763 161.60016 154.34877 147.31915 140.51603 133.94321 127.60369
 121.49983 115.63357 110.00670 104.62135  99.48050  94.58888  89.95424
  85.58933  81.51501  77.76559  74.39827  71.51123  69.28165  68.05539
  68.59079  72.83238  86.75391 132.14365 300.00000 300.00000 290.65308
 281.32391 272.03015 262.78921 253.61817 244.53364 235.55171 226.68780
 217.95661 209.37201 200.94697 192.69351 184.62267 176.74440 169.06763
 161.60016 154.34877 147.31915 140.51603 133.94321 127.60369 121.49983
 115.63357 110.00670 104.62135  99.48050  94.58888  89.95424  85.58933
  81.51501  77.76559  74.39827  71.51123  69.28165  68.05539  68.59079
  72.83238  86.75391 132.14365 300.00000 300.00000 290.65308 281.32391
 272.03015 262.78921 253.61817 244.53364 235.55171 226.68780 217.95661
 209.37201 200.94697 192.69351 184.62267 176.74440 169.06763 161.60016
 154.34877 147.31915 140.51603 133.94321 127.60369 121.49983 115.63357
 110.00670 104.62135  99.48050  94.58888  89.95424  85.58933  81.51501
  77.76559  74.39827  71.51123  69.28165  68.05539  68.59079  72.83238
  86.75391 132.14365 300.00000 300.00000 290.65308 281.32391 272.03015
 262.78921 253.61817 244.53364 235.55171 226.68780 217.95661 209.37201
 200.94697 192.69351 184.62267 176.74440 169.06763 161.60016 154.34877
 147.31915 140.51603 133.94321 127.60369 121.49983 115.63357 110.00670
 104.62135  99.48050  94.58888  89.95424  85.58933  81.51501  77.76559
  74.39827  71.51123  69.28165  68.05539  68.59079  72.83238  86.75391
 132.14365 300.00000 300.00000 290.65308 281.32391 272.03015 262.78921
 253.61817 244.53364 235.55171 226.68780 217.95661 209.37201 200.94697
 192.69351 184.62267 176.74440 169.06763 161.60016 154.34877 147.31915
 140.51603 133.94321 127.60369 121.49983 115.63357 110.00670 104.62135
  99.48050  94.58888  89.95424  85.58933  81.51501  77.76559  74.39827
  71.51123  69.28165  68.05539  68.59079  72.83238  86.75391 132.14365
 300.00000 300.00000 290.65308 281.32391 272.03015 262.78921 253.61817
 244.53364 235.55171 226.68780 217.95661 209.37201 200.94697 192.69351
 184.62267 176.74440 169.06763 161.60016 154.34877 147.31915 140.51603
 133.94321 127.60369 121.49983 115.63357 110.00670 104.62135  99.48050
  94.58888  89.95424  85.58933  81.51501  77.76559  74.39827  71.51123
  69.28165  68.05539  68.59079  72.83238  86.75391 132.14365 300.00000
 300.00000 290.65308 281.32391 272.03015 262.78921 253.61817 244.53364
 235.55171 226.68780 217.95661 209.37201 200.94697 192.69351 184.62267
 176.74440 169.06763 161.60016 154.34877 147.31915 140.51603 133.94321
 127.60369 121.49983 115.63357 110.00670 104.62135  99.48050  94.58888
  89.95424  85.58933  81.51501  77.76559  74.39827  71.51123  69.28165
  68.05539  68.59079  72.83238  86.75391 132.14365 300.00000 300.00000
 290.65308 281.32391 272.03015 262.78921 253.61817 244.53364 235.55171
 226.68780 217.95661 209.37201 200.94697 192.69351 184.62267 176.74440
 169.06763 161.60016 154.34877 147.31915 140.51603 133.94321 127.60369
 121.49983 115.63357 110.00670 104.62135  99.48050  94.58888  89.95424
  85.58933  81.51501  77.76559  74.39827  71.51123  69.28165  68.05539
  68.59079  72.83238  86.75391 132.14365 300.00000 300.00000 290.65308
 281.32391 272.03016 262.78921 253.61817 244.53364 235.55171 226.68780
 217.95661 209.37201 200.94697 192.69351 184.62267 176.74440 169.06763
 161.60016 154.34877 147.31915 140.51603 133.94321 127.60369 121.49983
 115.63357 110.00670 104.62135  99.48050  94.58888  89.95424  85.58933
  81.51501  77.76559  74.39827  71.51123  69.28165  68.05539  68.59079
  72.83238  86.75391 132.14365 300.00000 300.00000 290.65308 281.32391
 272.03016 262.78921 253.61817 244.53364 235.55171 226.68780 217.95661
 209.37201 200.94697 192.69351 184.62267 176.74440 169.06763 161.60016
 154.34877 147.31915 140.51603 133.94321 127.60369 121.49983 115.63357
 110.00670 104.62135  99.48050  94.58888  89.95424  85.58933  81.51501
  77.76559  74.39827  71.51123  69.28165  68.05539  68.59079  72.83238
  86.75391 132.14365 300.00000 300.00000 290.65308 281.32391 272.03016
 262.78921 253.61817 244.53364 235.55171 226.68780 217.95661 209.37201
 200.94697 192.69351 184.62267 176.74440 169.06763 161.60016 154.34877
 147.31915 140.51603 133.94321 127.60369 121.49983 115.63357 110.00670
 104.62135  99.48050  94.58888  89.95424  85.58933  81.51501  77.76559
  74.39827  71.51123  69.28165  68.05539  68.59079  72.83238  86.75391
 132.14365 300.00000 300.00000 290.65308 281.32391 272.03015 262.78921
 253.61817 244.53364 235.55171 226.68780 217.95661 209.37201 200.94697
 192.69351 184.62267 176.74440 169.06763 161.60016 154.34877 147.31915
 140.51603 133.94321 127.60369 121.49983 115.63357 110.00670 104.62135
  99.48050  94.58888  89.95424  85.58933  81.51501  77.76559  74.39827
  71.51123  69.28165  68.05539  68.59079  72.83238  86.75391 132.14365
 300.00000 300.00000 290.65308 281.32391 272.03015 262.78921 253.61817
 244.53364 235.55171 226.68780 217.95661 209.37201 200.94697 192.69351
 184.62267 176.74440 169.06763 161.60016 154.34877 147.31915 140.51603
 133.94321 127.60369 121.49983 115.63357 110.00670 104.62135  99.48050
  94.58888  89.95424  85.58933  81.51501  77.76559  74.39827  71.51123
  69.28165  68.05539  68.59079  72.83238  86.75391 132.14365 300.00000
 300.00000 290.65308 281.32391 272.03015 262.78921 253.61817 244.53364
 235.55171 226.68780 217.95661 209.37201 200.94697 192.69351 184.62267
 176.74440 169.06763 161.60016 154.34877 147.31915 140.51603 133.94321
 127.60369 121.49983 115.63357 110.00670 104.62135  99.48050  94.58888
  89.95424  85.58933  81.51501  77.76559  74.39827  71.51123  69.28165
  68.05539  68.59079  72.83238  86.75391 132.14365 300.00000 300.00000
 290.65308 281.32391 272.03015 262.78921 253.61817 244.53364 235.55171
 226.68780 217.95661 209.37201 200.94697 192.69351 184.62267 176.74440
 169.06763 161.60016 154.34877 147.31915 140.51603 133.94321 127.60369
 121.49983 115.63357 110.00670 104.62135  99.48050  94.58888  89.95424
  85.58933  81.51501  77.76559  74.39827  71.51123  69.28165  68.05539
  68.59079  72.83238  86.75391 132.14365 300.00000 300.00000 290.65308
 281.32391 272.03015 262.78921 253.61817 244.53364 235.55171 226.68780
 217.95661 209.37201 200.94697 192.69351 184.62267 176.74440 169.06763
 161.60016 154.34877 147.31915 140.51603 133.94321 127.60369 121.49983
 115.63357 110.00670 104.62135  99.48050  94.58888  89.95424  85.58933
  81.51501  77.76559  74.39827  71.51123  69.28165  68.05539  68.59079
  72.83238  86.75391 132.14365 300.00000 300.00000 290.65308 281.32391
 272.03015 262.78921 253.61817 244.53364 235.55171 226.68780 217.95661
 209.37201 200.94697 192.69351 184.62267 176.74440 169.06763 161.60016
 154.34877 147.31915 140.51603 133.94321 127.60369 121.49983 115.63357
 110.00670 104.62135  99.48050  94.58888  89.95424  85.58933  81.51501
  77.76559  74.39827  71.51123  69.28165  68.05539  68.59079  72.83238
  86.75391 132.14365 300.00000 300.00000 290.65308 281.32391 272.03015
 262.78921 253.61817 244.53364 235.55171 226.68780 217.95661 209.37201
 200.94697 192.69351 184.62267 176.74440 169.06763 161.60016 154.34877
 147.31915 140.51603 133.94321 127.60369 121.49983 115.63357 110.00670
 104.62135  99.48050  94.58888  89.95424  85.58933  81.51501  77.76559
  74.39827  71.51123  69.28165  68.05539  68.59079  72.83238  86.75391
 132.14365 300.00000 300.00000 290.65308 281.32391 272.03015 262.78921
 253.61817 244.53364 235.55171 226.68780 217.95661 209.37201 200.94697
 192.69351 184.62267 176.74440 169.06763 161.60016 154.34877 147.31915
 140.51603 133.94321 127.60369 121.49983 115.63357 110.00670 104.62135
  99.48050  94.58888  89.95424  85.58933  81.51501  77.76559  74.39827
  71.51123  69.28165  68.05539  68.59079  72.83238  86.75391 132.14365
 300.00000 300.00000 290.65308 281.32391 272.03015 262.78921 253.61817
 244.53364 235.55171 226.68780 217.95661 209.37201 200.94696 192.69351
 184.62267 176.74440 169.06763 161.60016 154.34877 147.31915 140.51603
 133.94321 127.60369 121.49983 115.63357 110.00670 104.62135  99.48050
  94.58888  89.95424  85.58933  81.51501  77.76559  74.39827  71.51123
  69.28165  68.05539  68.59079  72.83238  86.75391 132.14365 300.00000
 300.00000 290.65233 281.32241 272.02791 262.78623 253.61446 244.52921
 235.54657 226.68196 217.95008 209.36478 200.93904 192.68489 184.61333
 176.73431 169.05674 161.58842 154.33608 147.30539 140.50103 133.92675
 127.58548 121.47947 115.61051 109.98023 104.59046  99.44377  94.54429
  89.89882  85.51854  81.42170  77.63793  74.21540  71.23333  68.82410
  67.21169  66.76765  68.01502  71.03496  70.91794  30.00000 300.00000
 290.65233 281.32241 272.02791 262.78623 253.61446 244.52921 235.54657
 226.68196 217.95008 209.36478 200.93904 192.68489 184.61333 176.73431
 169.05674 161.58842 154.33608 147.30539 140.50103 133.92675 127.58548
 121.47947 115.61051 109.98023 104.59046  99.44377  94.54429  89.89882
  85.51854  81.42170  77.63793  74.21540  71.23333  68.82410  67.21169
  66.76765  68.01502  71.03496  70.91794  30.00000 300.00000 290.65233
 281.32241 272.02791 262.78623 253.61446 244.52921 235.54657 226.68196
 217.95008 209.36478 200.93904 192.68489 184.61333 176.73431 169.05674
 161.58842 154.33608 147.30539 140.50103 133.92675 127.58548 121.47947
 115.61051 109.98023 104.59046  99.44377  94.54429  89.89882  85.51854
  81.42170  77.63793  74.21540  71.23333  68.82410  67.21169  66.76765
  68.01502  71.03496  70.91794  30.00000 300.00000 290.65233 281.32241
 272.02791 262.78623 253.61446 244.52921 235.54657 226.68196 217.95008
 209.36478 200.93904 192.68489 184.61333 176.73431 169.05674 161.58842
 154.33608 147.30539 140.50103 133.92675 127.58548 121.47947 115.61051
 109.98024 104.59046  99.44377  94.54429  89.89882  85.51854  81.42170
  77.63793  74.21540  71.23333  68.82410  67.21169  66.76765  68.01502
  71.03496  70.91794  30.00000 300.00000 290.65233 281.32241 272.02791
 262.78623 253.61446 244.52921 235.54657 226.68196 217.95008 209.36478
 200.93904 192.68489 184.61333 176.73431 169.05674 161.58842 154.33608
 147.30539 140.50103 133.92675 127.58548 121.47947 115.61051 109.98024
 104.59046  99.44377  94.54429  89.89882  85.51854  81.42170  77.63793
  74.21540  71.23333  68.82410  67.21169  66.76765  68.01502  71.03496
  70.91794  30.00000 300.00000 290.65233 281.32241 272.02791 262.78623
 253.61446 244.52921 235.54657 226.68196 217.95008 209.36478 200.93904
 192.68489 184.61333 176.73431 169.05674 161.58842 154.33608 147.30539
 140.50103 133.92675 127.58548 121.47947 115.61051 109.98024 104.59046
  99.44377  94.54429  89.89882  85.51854  81.42170  77.63793  74.21540
  71.23333  68.82410  67.21169  66.76765  68.01502  71.03496  70.91794
  30.00000 300.00000 290.65233 281.32241 272.02791 262.78623 253.61446
 244.52921 235.54657 226.68196 217.95008 209.36478 200.93904 192.68489
 184.61333 176.73431 169.05674 161.58842 154.33608 147.30539 140.50103
 133.92675 127.58548 121.47947 115.61051 109.98024 104.59046  99.44377
  94.54429  89.89882  85.51854  81.42170  77.63793  74.21540  71.23333
  68.82410  67.21169  66.76765  68.01502  71.03496  70.91794  30.00000
 300.00000 290.65233 281.32241 272.02791 262.78623 253.61446 244.52921
 235.54657 226.68196 217.95008 209.36478 200.93904 192.68489 184.61333
 176.73431 169.05674 161.58842 154.33608 147.30539 140.50103 133.92675
 127.58548 121.47947 115.61051 109.98024 104.59046  99.44377  94.54429
  89.89882  85.51854  81.42170  77.63793  74.21540  71.23333  68.82410
  67.21169  66.76765  68.01502  71.03496  70.91794  30.00000 300.00000
 290.65233 281.32241 272.02791 262.78623 253.61446 244.52921 235.54657
 226.68196 217.95008 209.36478 200.93904 192.68489 184.61333 176.73431
 169.05674 161.58842 154.33608 147.30539 140.50103 133.92675 127.58548
